HOST,seq_num,is_image,add_orderid,add_side,add_price,add_qty,add_position,update_orderid,update_side,update_price,update_qty,update_position,delete_orderid,delete_side,trade_orderid,trade_side,trade_qty,trade_price
2019-09-17 04:57:40.98928 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989329 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.989387 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989441 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.989488 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989543 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.989601 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989659 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.98971 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989765 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.989818 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989872 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.989921 UTC,1568671807407780000,,7186427515476000000,BUY,0.27,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.989976 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.990028 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990078 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.990126 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990182 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:40.990238 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990293 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990342 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990396 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990446 UTC,1568671807407780000,,7186427515476000000,SELL,0.27,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990498 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990549 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990601 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990649 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.9907 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990755 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990815 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.99086 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.990911 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.990958 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,100,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.99101 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991059 UTC,1568671807407780000,,7186427515475810000,SELL,0.27,146400,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991107 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991157 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,100,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991214 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991266 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,4700,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991319 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991381 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,1200,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991439 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.99149 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,2100,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991545 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991596 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,1900,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991648 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991696 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,2600,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991746 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991798 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,300,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991855 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.991905 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,1700,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.991957 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.992006 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,4200,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.992053 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.992101 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,18000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.992156 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.992214 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,18000,19,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.992266 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:40.992317 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,300000,20,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:40.992371 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,56000,19,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:41.06288 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:41.063535 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,54000,50,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:41.064042 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:41.217207 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,6000,21,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:41.916566 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:41.916631 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,1200,21,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.029971 UTC,1568671807407780000,,,BUY,,,,7.18643E+18,BUY,0.27,3800,16,,BUY,,BUY,,
2019-09-17 04:57:43.992857 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.992921 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.992974 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993028 UTC,1568671807407780000,,7186427515476020000,BUY,0.265,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993078 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993129 UTC,1568671807407780000,,7186427515476020000,BUY,0.265,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993178 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993232 UTC,1568671807407780000,,7186427515476000000,BUY,0.265,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993289 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993351 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993414 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993465 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993517 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993568 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993621 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993672 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993728 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993783 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993841 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993898 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.993949 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.993986 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,10000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994063 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.99409 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,30000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994164 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994191 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,50000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994245 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994295 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,21000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994345 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994397 UTC,1568671807407780000,,7186427515475440000,BUY,0.265,100000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.99445 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994505 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,3800,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994554 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994602 UTC,1568671807407780000,,7186427515476010000,BUY,0.265,237500,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994651 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994705 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,10000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994757 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:43.994809 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,56000,19,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994867 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.994915 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,1200,21,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.994965 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995016 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,6000,20,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995068 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995119 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,300000,19,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995177 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995239 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,18000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995288 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995347 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,18000,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995394 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995445 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4200,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995497 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995546 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1700,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995599 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995652 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,300,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995699 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995752 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2600,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995804 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995856 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,1900,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.995911 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.995965 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,2100,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996016 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996066 UTC,1568671807407780000,,7186427515476020000,SELL,0.265,4700,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996117 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996165 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,100,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996226 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.99628 UTC,1568671807407780000,,7186427515475810000,SELL,0.265,146400,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996329 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996381 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,100,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996427 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996477 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996526 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996583 UTC,1568671807407780000,,7186427515476030000,SELL,0.265,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996639 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996692 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.99674 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996791 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996847 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.996904 UTC,1568671807407780000,,7186427515476000000,SELL,0.265,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.996957 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:43.997014 UTC,1568671807407780000,,7186427515476010000,SELL,0.265,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:43.997057 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.039591 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,400,72,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.0875 UTC,1568671807407780000,,7186427515476030000,BUY,0.265,600,73,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.087617 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.219676 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.219754 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,56000,18,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.219804 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.219856 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,237500,17,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.219907 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.219957 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,3800,16,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220022 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220073 UTC,1568671807407780000,,7186427515475440000,BUY,0.27,100000,15,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220123 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220177 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21000,14,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220228 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220285 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,50000,13,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220339 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220386 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,30000,12,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220438 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.22049 UTC,1568671807407780000,,7186427515476030000,BUY,0.27,10000,11,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220556 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220607 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,900,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220669 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220719 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,21900,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.22077 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.220832 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,2800,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220884 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.22093 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.220979 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221028 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,100,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221072 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221139 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,300,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221193 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221244 UTC,1568671807407780000,,7186427515476000000,BUY,0.27,300,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221298 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221346 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,200,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221399 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221461 UTC,1568671807407780000,,7186427515476020000,BUY,0.27,1800,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.22151 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,BUY,,BUY,,
2019-09-17 04:57:44.221568 UTC,1568671807407780000,,7186427515476010000,BUY,0.27,400,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221618 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.221677 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,5700,1,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221734 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.221783 UTC,1568671807407780000,,7186427515476000000,SELL,0.27,4000,2,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.22184 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.221894 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,900,3,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.221941 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.221989 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,600,4,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222052 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.2221 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,8100,5,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222152 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.222206 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,13900,6,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222259 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.222306 UTC,1568671807407780000,,7186427515476030000,SELL,0.27,100,7,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222373 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.222425 UTC,1568671807407780000,,7186427515475810000,SELL,0.27,146400,8,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222475 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.222528 UTC,1568671807407780000,,7186427515476010000,SELL,0.27,100,9,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222583 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
2019-09-17 04:57:44.222635 UTC,1568671807407780000,,7186427515476020000,SELL,0.27,4700,10,,BUY,,,,,BUY,,BUY,,
2019-09-17 04:57:44.222687 UTC,1568671807407780000,,,BUY,,,,,BUY,,,,7.18643E+18,SELL,,BUY,,
